Index,N.Processes,N.Threads,N.Characters,Read File,Parse Header,Parse Huffman Tree,Parse Block Lengths,Calculate Block Range,Decode Single Text,Merge Decoded Texts,
520,1,10,0,0.002052307129,8.535385132e-05,6.365776062e-05,0.0001499652863,1.573562622e-05,0.03937602043,0.00278377533,
521,1,11,0,0.002043962479,5.626678467e-05,2.193450928e-05,4.768371582e-05,4.529953003e-06,0.03916501999,0.00284576416,
522,1,12,0,0.002337217331,7.796287537e-05,6.318092346e-05,7.820129395e-05,6.675720215e-06,0.03951740265,0.002776145935,
523,1,13,0,0.002074241638,3.170967102e-05,2.217292786e-05,4.601478577e-05,6.675720215e-06,0.03905344009,0.002925395966,
524,1,14,0,0.002239704132,5.36441803e-05,2.16960907e-05,4.625320435e-05,6.914138794e-06,0.03927135468,0.00293970108,
525,1,15,0,0.001933574677,7.9870224e-05,7.295608521e-05,0.0001268386841,1.525878906e-05,0.03970170021,0.003497123718,
526,1,16,0,0.002300977707,8.273124695e-05,5.93662262e-05,0.000138759613,1.59740448e-05,0.03928780556,0.002590894699,
527,2,1,0,0.002678632736,0.0001022815704,6.27040863e-05,0.0001876354218,1.71661377e-05,0.02048897743,0.08194971085,
528,2,2,0,0.002686262131,8.320808411e-05,5.865097046e-05,0.0001306533813,1.47819519e-05,0.02039813995,0.006186485291,
529,2,3,0,0.002115011215,8.392333984e-05,8.201599121e-05,0.0001838207245,1.549720764e-05,0.02069234848,0.005808830261,
530,2,4,0,0.002124071121,7.9870224e-05,4.816055298e-05,9.298324585e-05,5.960464478e-06,0.02037811279,0.1073579788,
531,2,5,0,0.002413034439,9.942054749e-05,6.103515625e-05,0.0001330375671,1.430511475e-05,0.02068686485,0.09001350403,
532,2,6,0,0.002725362778,9.775161743e-05,6.175041199e-05,0.0001866817474,1.621246338e-05,0.0207965374,0.005483865738,
533,2,7,0,0.001915216446,6.604194641e-05,3.814697266e-05,5.483627319e-05,5.722045898e-06,0.0204937458,0.08100700378,
534,2,8,0,0.00214266777,7.939338684e-05,5.960464478e-05,0.0001714229584,1.59740448e-05,0.02087473869,0.09125876427,
535,2,9,0,0.002859830856,0.0001006126404,6.318092346e-05,0.0001561641693,5.483627319e-06,0.02081012726,0.006562948227,
536,2,10,0,0.002147674561,8.249282837e-05,6.151199341e-05,0.0001738071442,1.573562622e-05,0.02077841759,0.006253242493,
537,2,11,0,0.002234220505,8.034706116e-05,6.031990051e-05,0.0001766681671,1.621246338e-05,0.02073121071,0.1135222912,
538,2,12,0,0.002259254456,7.843971252e-05,5.93662262e-05,0.0001790523529,6.437301636e-06,0.02033114433,0.0673263073,
539,2,13,0,0.002406358719,8.964538574e-05,5.960464478e-05,0.0001714229584,1.525878906e-05,0.02091312408,0.04472136497,
540,2,14,0,0.002591848373,8.201599121e-05,6.318092346e-05,0.0001726150513,1.549720764e-05,0.02104902267,0.0886464119,
541,2,15,0,0.00196480751,8.392333984e-05,6.365776062e-05,0.0001873970032,1.692771912e-05,0.02079582214,0.0806016922,
542,2,16,0,0.002595186234,8.678436279e-05,6.055831909e-05,0.0001747608185,1.525878906e-05,0.02071857452,0.007085800171,
543,3,1,0,0.002740621567,8.034706116e-05,5.888938904e-05,0.0001239776611,1.47819519e-05,0.01434063911,0.066229105,
544,3,2,0,0.002544164658,9.441375732e-05,5.984306335e-05,0.0001316070557,6.437301636e-06,0.01402902603,0.006232023239,
545,3,3,0,0.00325512886,7.438659668e-05,2.288818359e-05,0.0001003742218,7.390975952e-06,0.01407551765,0.1654064655,
546,3,4,0,0.001925945282,8.606910706e-05,6.175041199e-05,0.0001738071442,1.47819519e-05,0.01426839828,0.07964539528,
547,3,5,0,0.002153158188,8.749961853e-05,6.055831909e-05,0.0001335144043,1.549720764e-05,0.0141544342,0.006008625031,
548,3,6,0,0.002642154694,8.368492126e-05,5.912780762e-05,0.0001287460327,1.573562622e-05,0.01431131363,0.01360368729,
549,3,7,0,0.00265789032,4.434585571e-05,4.005432129e-05,5.698204041e-05,5.960464478e-06,0.01406693459,0.03695464134,
550,3,8,0,0.002549886703,4.196166992e-05,2.241134644e-05,5.888938904e-05,5.483627319e-06,0.01397299767,0.03598356247,
551,3,9,0,0.002026319504,5.173683167e-05,3.07559967e-05,0.0001261234283,6.198883057e-06,0.01410603523,0.06633377075,
552,3,10,0,0.002335548401,8.4400177e-05,6.198883057e-05,0.0001273155212,1.549720764e-05,0.01421666145,0.0663383007,
553,3,11,0,0.00293636322,8.368492126e-05,5.93662262e-05,0.0001232624054,1.502037048e-05,0.01427268982,0.006612062454,
554,3,12,0,0.0022315979,0.0001037120819,6.246566772e-05,0.0001912117004,1.668930054e-05,0.01459121704,0.04079461098,
555,3,13,0,0.003146648407,8.416175842e-05,6.84261322e-05,0.0001356601715,5.960464478e-06,0.01405262947,0.01909351349,
556,3,14,0,0.00297832489,0.0001046657562,6.747245789e-05,0.0001430511475,2.241134644e-05,0.01410984993,0.0617287159,
557,3,15,0,0.002508640289,7.510185242e-05,5.888938904e-05,8.058547974e-05,5.722045898e-06,0.01404213905,0.009200334549,
558,3,16,0,0.002097845078,8.344650269e-05,6.008148193e-05,0.0001723766327,1.59740448e-05,0.0141108036,0.06794071198,
559,4,1,0,0.003614664078,9.01222229e-05,6.604194641e-05,0.0001757144928,1.668930054e-05,0.01101851463,0.04607605934,
560,4,2,0,0.003525257111,5.769729614e-05,2.956390381e-05,5.054473877e-05,5.483627319e-06,0.01059746742,0.04549360275,
561,4,3,0,0.00230717659,8.773803711e-05,5.984306335e-05,0.0001254081726,1.502037048e-05,0.01089978218,0.05289578438,
562,4,4,0,0.002786636353,9.13143158e-05,6.198883057e-05,0.0001776218414,1.47819519e-05,0.01092910767,0.03704047203,
563,4,5,0,0.002014160156,8.988380432e-05,6.96182251e-05,0.0001730918884,1.549720764e-05,0.01066994667,0.03279542923,
564,4,6,0,0.002832889557,9.536743164e-05,6.699562073e-05,0.0001304149628,1.549720764e-05,0.01074910164,0.05588579178,
565,4,7,0,0.003120660782,8.606910706e-05,6.008148193e-05,0.0001373291016,1.573562622e-05,0.01070570946,0.005172967911,
566,4,8,0,0.002599477768,0.0001015663147,6.580352783e-05,0.0001413822174,1.549720764e-05,0.01070761681,0.09551525116,
567,4,9,0,0.001938819885,8.4400177e-05,5.912780762e-05,0.0001256465912,1.47819519e-05,0.01096081734,0.09026193619,
568,4,10,0,0.002504110336,0.0001034736633,6.461143494e-05,0.0001783370972,1.573562622e-05,0.01107788086,0.004857301712,
569,4,11,0,0.002355337143,8.845329285e-05,5.984306335e-05,0.0001246929169,1.454353333e-05,0.01085448265,0.06819653511,
570,4,12,0,0.002027511597,9.13143158e-05,5.93662262e-05,0.0001266002655,1.525878906e-05,0.01075696945,0.1373765469,
571,4,13,0,0.002461194992,0.0001122951508,2.503395081e-05,5.745887756e-05,5.960464478e-06,0.01059937477,0.03798747063,
572,4,14,0,0.00310087204,8.678436279e-05,6.628036499e-05,0.0001237392426,1.502037048e-05,0.01091718674,0.1870932579,
573,4,15,0,0.002632856369,8.487701416e-05,7.772445679e-05,0.0001811981201,1.525878906e-05,0.01096224785,0.1504096985,
574,4,16,0,0.002738952637,9.393692017e-05,6.079673767e-05,0.000125169754,1.549720764e-05,0.01090717316,0.006261348724,
575,5,1,0,0.002164840698,3.743171692e-05,3.862380981e-05,5.388259888e-05,5.960464478e-06,0.008499860764,0.08045983315,
576,5,2,0,0.002622365952,8.988380432e-05,5.960464478e-05,0.0001266002655,1.549720764e-05,0.008886814117,0.06868219376,
577,5,3,0,0.01423764229,0.0001044273376,6.246566772e-05,0.0001473426819,1.621246338e-05,0.008876800537,0.07639050484,
578,5,4,0,0.003212451935,8.583068848e-05,6.127357483e-05,0.0001256465912,1.430511475e-05,0.008584260941,0.1488015652,
579,5,5,0,0.002675533295,4.577636719e-05,3.981590271e-05,6.008148193e-05,6.437301636e-06,0.008631706238,0.1833014488,
580,5,6,0,0.003873825073,8.4400177e-05,2.193450928e-05,9.01222229e-05,6.675720215e-06,0.008407831192,0.104244709,
581,5,7,0,0.06806564331,0.0001139640808,6.175041199e-05,0.0001859664917,1.573562622e-05,0.008696556091,0.1833167076,
582,5,8,0,0.001784801483,8.893013e-05,6.198883057e-05,0.00017619133,1.549720764e-05,0.008833408356,0.1560947895,
583,5,9,0,0.003746747971,0.0001058578491,6.198883057e-05,0.0001983642578,1.692771912e-05,0.008717060089,0.1101162434,
584,5,10,0,0.002559900284,8.058547974e-05,6.008148193e-05,0.0001242160797,5.483627319e-06,0.008512020111,0.09517645836,
585,5,11,0,0.002462863922,9.918212891e-05,6.151199341e-05,0.000129699707,1.47819519e-05,0.008817672729,0.10729599,
586,5,12,0,0.00204706192,8.249282837e-05,6.461143494e-05,0.0001711845398,1.47819519e-05,0.00859618187,0.1001574993,
587,5,13,0,0.003676652908,5.531311035e-05,2.455711365e-05,0.000116109848,6.437301636e-06,0.008494615555,0.005165815353,
588,5,14,0,0.002868890762,4.410743713e-05,4.243850708e-05,4.959106445e-05,9.298324585e-06,0.008509874344,0.1166701317,
589,5,15,0,0.002022981644,9.703636169e-05,6.198883057e-05,0.00013422966,1.525878906e-05,0.008519172668,0.17705369,
590,5,16,0,0.004229545593,3.838539124e-05,2.264976501e-05,6.365776062e-05,5.960464478e-06,0.008498191833,0.1044430733,
591,6,1,0,0.002499341965,7.343292236e-05,2.360343933e-05,6.103515625e-05,1.311302185e-05,0.007308006287,0.06699562073,
592,6,2,0,0.002170562744,8.940696716e-05,6.008148193e-05,0.0001316070557,1.502037048e-05,0.007433414459,0.06836724281,
593,6,3,0,0.003625154495,0.000105381012,6.103515625e-05,0.0001456737518,1.573562622e-05,0.007422924042,0.1482479572,
594,6,4,0,0.004319667816,8.130073547e-05,6.008148193e-05,0.0001308917999,1.454353333e-05,0.007454156876,0.1122646332,
595,6,5,0,0.002185821533,8.654594421e-05,6.055831909e-05,0.0001287460327,1.525878906e-05,0.007475852966,0.08818125725,
596,6,6,0,0.003819942474,0.0001060962677,6.127357483e-05,0.0001451969147,6.437301636e-06,0.007144212723,0.04814076424,
597,6,7,0,0.002591848373,7.963180542e-05,6.484985352e-05,0.0001304149628,1.525878906e-05,0.007308721542,0.03461790085,
598,6,8,0,0.002177476883,4.005432129e-05,2.288818359e-05,5.578994751e-05,5.722045898e-06,0.007567167282,0.1020579338,
599,6,9,0,0.003103733063,8.964538574e-05,6.079673767e-05,0.0001311302185,1.525878906e-05,0.007147789001,0.06038546562,
600,6,10,0,0.004397153854,8.130073547e-05,6.246566772e-05,5.531311035e-05,5.483627319e-06,0.00728058815,0.006604909897,
601,6,11,0,0.004294633865,5.078315735e-05,2.670288086e-05,6.246566772e-05,6.437301636e-06,0.007102251053,0.08994078636,
602,6,12,0,0.003155469894,8.893013e-05,6.127357483e-05,0.0001769065857,1.502037048e-05,0.007406949997,0.05236768723,
603,6,13,0,0.003632545471,7.271766663e-05,2.264976501e-05,0.000123500824,5.722045898e-06,0.007140636444,0.07162380219,
604,6,14,0,0.0044465065,8.940696716e-05,6.008148193e-05,0.0001318454742,1.47819519e-05,0.007324695587,0.1213905811,
605,6,15,0,0.004573822021,0.0001335144043,5.912780762e-05,6.413459778e-05,6.198883057e-06,0.007106304169,0.03184318542,
606,6,16,0,0.002450704575,9.155273438e-05,6.127357483e-05,0.0001337528229,1.502037048e-05,0.007444620132,0.109711647,
607,7,1,0,0.004509687424,0.000102519989,6.556510925e-05,0.0001618862152,1.740455627e-05,0.006464481354,0.05878663063,
608,7,2,0,0.004833698273,6.103515625e-05,2.360343933e-05,5.006790161e-05,1.47819519e-05,0.006382465363,0.1161694527,
609,7,3,0,0.00359749794,8.583068848e-05,6.103515625e-05,0.0001246929169,1.502037048e-05,0.006517648697,0.04196476936,
610,7,4,0,0.005239963531,6.318092346e-05,2.384185791e-05,5.531311035e-05,6.437301636e-06,0.006102800369,0.006097793579,
611,7,5,0,0.003112792969,8.964538574e-05,5.984306335e-05,0.0001723766327,1.502037048e-05,0.006296634674,0.1131236553,
612,7,6,0,0.003640174866,4.363059998e-05,2.312660217e-05,5.626678467e-05,5.722045898e-06,0.006247997284,0.08968710899,
613,7,7,0,0.00382065773,5.793571472e-05,2.288818359e-05,5.221366882e-05,5.483627319e-06,0.006339073181,0.02637004852,
614,7,8,0,0.002419471741,8.153915405e-05,6.008148193e-05,0.0001225471497,1.502037048e-05,0.006415128708,0.1089286804,
615,7,9,0,0.004777669907,9.846687317e-05,6.365776062e-05,0.0001502037048,1.668930054e-05,0.00661444664,0.09974980354,
616,7,10,0,0.002784013748,0.0001034736633,6.628036499e-05,0.0001420974731,1.621246338e-05,0.006319284439,0.06974983215,
617,7,11,0,0.004048585892,8.773803711e-05,6.38961792e-05,6.580352783e-05,5.483627319e-06,0.006108283997,0.1567256451,
618,7,12,0,0.005096912384,8.797645569e-05,6.127357483e-05,0.0001301765442,1.59740448e-05,0.006450891495,0.102545023,
619,7,13,0,0.005166292191,0.0001051425934,6.198883057e-05,0.0001502037048,1.692771912e-05,0.006591558456,0.01521348953,
620,7,14,0,0.002094984055,8.153915405e-05,2.360343933e-05,4.935264587e-05,1.001358032e-05,0.006104946136,0.09795427322,
621,7,15,0,0.004469394684,0.0001018047333,6.151199341e-05,0.0001020431519,6.437301636e-06,0.006175279617,0.1147656441,
622,7,16,0,0.005471467972,9.01222229e-05,6.103515625e-05,0.0001273155212,1.525878906e-05,0.006310462952,0.04178643227,
623,8,1,0,0.005463600159,5.102157593e-05,2.598762512e-05,6.008148193e-05,6.437301636e-06,0.005648374557,0.1950364113,
624,8,2,0,0.007112026215,9.01222229e-05,6.055831909e-05,0.0001275539398,1.525878906e-05,0.005543231964,0.2596404552,
625,8,3,0,0.002523422241,5.459785461e-05,2.336502075e-05,5.125999451e-05,5.483627319e-06,0.005504131317,0.07784366608,
626,8,4,0,0.002830505371,0.0001010894775,6.175041199e-05,0.0001394748688,1.621246338e-05,0.00567150116,0.1509609222,
627,8,5,0,0.002202749252,4.458427429e-05,2.455711365e-05,5.578994751e-05,5.722045898e-06,0.005509376526,0.2003986835,
628,8,6,0,0.004638671875,8.916854858e-05,6.866455078e-05,0.00017786026,1.573562622e-05,0.005730390549,0.2605631351,
629,8,7,0,0.005243301392,0.0001034736633,6.198883057e-05,0.000143289566,5.960464478e-06,0.005462884903,0.2154793739,
630,8,8,0,0.004075288773,4.887580872e-05,2.336502075e-05,5.221366882e-05,5.960464478e-06,0.005669116974,0.2919597626,
631,8,9,0,0.003411769867,8.797645569e-05,6.055831909e-05,0.0001389980316,1.502037048e-05,0.005524635315,0.2682008743,
632,8,10,0,0.00447845459,8.702278137e-05,5.984306335e-05,0.000125169754,1.47819519e-05,0.005790710449,0.2957241535,
633,8,11,0,0.003301143646,4.053115845e-05,2.360343933e-05,5.698204041e-05,5.960464478e-06,0.005496501923,0.1736943722,
634,8,12,0,0.003517150879,9.751319885e-05,6.079673767e-05,0.0001268386841,1.47819519e-05,0.005454540253,0.1373500824,
635,8,13,0,0.003311157227,0.0001051425934,6.198883057e-05,0.0001335144043,1.668930054e-05,0.005449056625,0.1664335728,
636,8,14,0,0.00533747673,8.392333984e-05,2.455711365e-05,6.651878357e-05,6.914138794e-06,0.005630970001,0.03179311752,
637,8,15,0,0.004504442215,9.489059448e-05,6.103515625e-05,0.0001320838928,1.549720764e-05,0.005884170532,0.1846001148,
638,8,16,0,0.003520488739,5.125999451e-05,2.408027649e-05,6.246566772e-05,6.198883057e-06,0.005640506744,0.06411361694,
639,9,1,0,0.008749723434,0.0001077651978,6.175041199e-05,0.0001888275146,1.525878906e-05,0.004899263382,0.1350436211,
640,9,2,0,0.004308700562,7.41481781e-05,2.646446228e-05,0.0001001358032,5.722045898e-06,0.00493144989,0.2185063362,
641,9,3,0,0.00420498848,9.703636169e-05,6.055831909e-05,0.0001266002655,1.454353333e-05,0.005127906799,0.219527483,
642,9,4,0,0.004955291748,0.0001077651978,6.508827209e-05,0.0001459121704,1.573562622e-05,0.005155324936,0.1173522472,
643,9,5,0,0.006300210953,9.846687317e-05,6.937980652e-05,5.793571472e-05,6.198883057e-06,0.004936218262,0.07217597961,
644,9,6,0,0.006294965744,0.0001029968262,6.246566772e-05,0.0001630783081,1.668930054e-05,0.005157232285,0.1974720955,
645,9,7,0,0.00422668457,4.386901855e-05,2.479553223e-05,9.942054749e-05,5.722045898e-06,0.005142211914,0.2343356609,
646,9,8,0,0.002521753311,5.173683167e-05,2.694129944e-05,5.81741333e-05,6.437301636e-06,0.005109548569,0.01892232895,
647,9,9,0,0.008704662323,0.0001101493835,6.198883057e-05,0.0001492500305,1.883506775e-05,0.004952907562,0.1347618103,
648,9,10,0,0.00750041008,0.0001139640808,2.384185791e-05,6.628036499e-05,6.437301636e-06,0.004931926727,0.02509784698,
649,9,11,0,0.004273414612,4.22000885e-05,2.264976501e-05,4.744529724e-05,5.483627319e-06,0.004876613617,0.1365940571,
650,9,12,0,0.004037857056,0.0001215934753,6.127357483e-05,0.0001404285431,1.502037048e-05,0.005242824554,0.1690328121,
651,9,13,0,0.006637334824,0.0001277923584,6.127357483e-05,0.0001487731934,1.645088196e-05,0.005253076553,0.1452186108,
652,9,14,0,0.004676580429,6.651878357e-05,2.288818359e-05,0.0003497600555,7.629394531e-06,0.004945993423,0.2321443558,
653,9,15,0,0.005463838577,5.173683167e-05,2.62260437e-05,0.0001201629639,6.914138794e-06,0.004876375198,0.1090829372,
654,9,16,0,0.005722522736,9.965896606e-05,6.27040863e-05,0.0001881122589,1.59740448e-05,0.005015611649,0.2325704098,
655,10,1,0,0.004280090332,4.434585571e-05,2.312660217e-05,5.650520325e-05,5.960464478e-06,0.00442647934,0.1385097504,
656,10,2,0,0.004441976547,8.726119995e-05,6.127357483e-05,0.000171661377,1.525878906e-05,0.00448846817,0.2334887981,
657,10,3,0,0.002513647079,8.654594421e-05,6.008148193e-05,0.0001225471497,1.47819519e-05,0.004940509796,0.1495597363,
658,10,4,0,0.004475593567,3.862380981e-05,2.288818359e-05,4.720687866e-05,5.722045898e-06,0.004544973373,0.1883206367,
659,10,5,0,0.004426717758,9.58442688e-05,2.74181366e-05,9.441375732e-05,6.437301636e-06,0.004215955734,0.1682271957,
660,10,6,0,0.006975412369,5.221366882e-05,2.574920654e-05,6.175041199e-05,6.198883057e-06,0.004463434219,0.05582070351,
661,10,7,0,0.003755331039,8.511543274e-05,6.055831909e-05,0.0001244544983,1.430511475e-05,0.00469994545,0.1771185398,
662,10,8,0,0.005785942078,0.0001060962677,6.27040863e-05,0.0001418590546,1.645088196e-05,0.004650592804,0.2242991924,
663,10,9,0,0.0066447258,6.508827209e-05,2.384185791e-05,7.86781311e-05,6.914138794e-06,0.004700183868,0.1734793186,
664,10,10,0,0.005551815033,0.0001051425934,6.198883057e-05,0.0001444816589,1.645088196e-05,0.004639148712,0.1002264023,
665,10,11,0,0.002105236053,8.964538574e-05,6.008148193e-05,0.0001268386841,1.525878906e-05,0.004679203033,0.2275938988,
666,10,12,0,0.003244400024,5.292892456e-05,2.455711365e-05,6.079673767e-05,6.675720215e-06,0.004542350769,0.2548077106,
667,10,13,0,0.004146099091,0.0001013278961,6.055831909e-05,0.0001754760742,1.525878906e-05,0.004849433899,0.1403763294,
668,10,14,0,0.002206802368,9.155273438e-05,6.103515625e-05,0.0001256465912,2.145767212e-05,0.004624843597,0.1469447613,
669,10,15,0,0.004531145096,8.654594421e-05,6.008148193e-05,0.000125169754,1.549720764e-05,0.004669189453,0.2128794193,
670,10,16,0,0.004346132278,8.511543274e-05,6.031990051e-05,0.0001220703125,5.722045898e-06,0.004352331161,0.2428507805,
671,11,1,0,0.003822088242,4.053115845e-05,2.336502075e-05,5.054473877e-05,5.722045898e-06,0.004037618637,0.2598986626,
672,11,2,0,0.004123210907,4.482269287e-05,2.408027649e-05,5.412101746e-05,5.960464478e-06,0.004129648209,0.1163673401,
673,11,3,0,0.006803750992,5.24520874e-05,2.503395081e-05,6.651878357e-05,6.675720215e-06,0.004060983658,1.036347628,
674,11,4,0,0.003297805786,4.434585571e-05,2.360343933e-05,6.27040863e-05,5.722045898e-06,0.00413274765,0.2275075912,
675,11,5,0,0.005159854889,4.911422729e-05,2.455711365e-05,5.745887756e-05,6.198883057e-06,0.004045724869,0.6009745598,
676,11,6,0,0.005173921585,0.0001041889191,6.175041199e-05,0.0001540184021,1.645088196e-05,0.00440454483,0.5574426651,
677,11,7,0,0.01398849487,0.000107049942,6.723403931e-05,0.0007817745209,1.835823059e-05,0.0044901371,0.7902917862,
678,11,8,0,0.002380371094,5.149841309e-05,2.360343933e-05,5.650520325e-05,5.960464478e-06,0.004169225693,0.2931716442,
679,11,9,0,0.01445245743,0.0001006126404,6.318092346e-05,0.000143289566,1.59740448e-05,0.004155635834,0.01056098938,
680,11,10,0,0.004166603088,7.9870224e-05,2.360343933e-05,5.054473877e-05,5.722045898e-06,0.004205942154,0.9008567333,
681,11,11,0,0.005650281906,9.727478027e-05,6.318092346e-05,0.0001406669617,1.692771912e-05,0.004357099533,0.1625962257,
682,11,12,0,0.004773378372,9.179115295e-05,6.437301636e-05,0.0001103878021,5.960464478e-06,0.003910064697,0.801012516,
683,11,13,0,0.003807544708,5.078315735e-05,2.408027649e-05,5.93662262e-05,1.001358032e-05,0.004032611847,0.6210558414,
684,11,14,0,0.006777763367,7.557868958e-05,2.956390381e-05,6.651878357e-05,5.960464478e-06,0.003923416138,0.4015700817,
685,11,15,0,0.004383087158,4.506111145e-05,2.598762512e-05,5.197525024e-05,5.722045898e-06,0.004030227661,0.3835811615,
686,11,16,0,0.004397392273,8.678436279e-05,6.84261322e-05,0.0001723766327,1.502037048e-05,0.004304409027,0.2525107861,
687,12,1,0,0.004369258881,4.315376282e-05,2.336502075e-05,6.079673767e-05,5.960464478e-06,0.003704071045,0.225353241,
688,12,2,0,0.005120038986,8.988380432e-05,6.818771362e-05,0.0001709461212,1.59740448e-05,0.003903627396,2.498502493,
689,12,3,0,0.005422353745,0.0001072883606,3.838539124e-05,6.747245789e-05,6.437301636e-06,0.003932952881,0.1824092865,
690,12,4,0,0.006010055542,5.102157593e-05,2.455711365e-05,5.984306335e-05,6.675720215e-06,0.003836870193,0.9514913559,
691,12,5,0,0.005107879639,9.799003601e-05,6.484985352e-05,0.0003049373627,6.675720215e-06,0.003787755966,0.8511383533,
692,12,6,0,0.005005598068,4.434585571e-05,2.527236938e-05,5.316734314e-05,5.483627319e-06,0.003733158112,0.1888892651,
693,12,7,0,0.004985332489,4.386901855e-05,2.527236938e-05,9.989738464e-05,5.722045898e-06,0.00385928154,0.3051729202,
694,12,8,0,0.004727363586,0.0001080036163,6.294250488e-05,0.0001411437988,1.59740448e-05,0.003865718842,0.4160885811,
695,12,9,0,0.00496673584,5.102157593e-05,2.455711365e-05,6.031990051e-05,6.675720215e-06,0.00381064415,0.324685812,
696,12,10,0,0.005008220673,0.0001072883606,6.246566772e-05,0.0001482963562,1.59740448e-05,0.004056692123,0.1524543762,
697,12,11,0,0.004860639572,9.894371033e-05,6.461143494e-05,0.0001108646393,7.390975952e-06,0.00355219841,0.1799471378,
698,12,12,0,0.003103733063,9.322166443e-05,6.175041199e-05,0.0001258850098,1.47819519e-05,0.003996610641,0.1061644554,
699,12,13,0,0.003089189529,4.649162292e-05,2.551078796e-05,0.0001041889191,6.198883057e-06,0.003852128983,0.5636401176,
700,12,14,0,0.003331661224,8.606910706e-05,6.103515625e-05,0.000128030777,1.47819519e-05,0.004071474075,0.3216352463,
701,12,15,0,0.004967451096,0.0001068115234,6.246566772e-05,0.0001435279846,1.59740448e-05,0.003930568695,0.8444795609,
702,12,16,0,0.006063938141,0.0001032352448,6.38961792e-05,0.0001907348633,1.573562622e-05,0.003769397736,0.08136749268,
703,13,1,0,0.004613637924,8.940696716e-05,4.243850708e-05,6.508827209e-05,5.483627319e-06,0.003598451614,0.120808363,
704,13,2,0,0.003727674484,9.298324585e-05,8.130073547e-05,0.0001382827759,1.525878906e-05,0.003932952881,0.2183101177,
705,13,3,0,0.006614923477,0.0001041889191,6.246566772e-05,0.0001487731934,1.645088196e-05,0.003899335861,0.130844593,
706,13,4,0,0.005578994751,0.000105381012,6.580352783e-05,9.512901306e-05,6.198883057e-06,0.003545284271,0.6883111,
707,13,5,0,0.00560426712,4.625320435e-05,2.408027649e-05,5.865097046e-05,5.483627319e-06,0.003490924835,0.09752726555,
708,13,6,0,0.004518508911,0.0001063346863,6.628036499e-05,0.0001490116119,1.621246338e-05,0.003845453262,0.2178537846,
709,13,7,0,0.005398273468,5.125999451e-05,2.455711365e-05,6.747245789e-05,6.675720215e-06,0.003537893295,0.6953139305,
710,13,8,0,0.005638599396,9.369850159e-05,6.151199341e-05,0.0001397132874,1.502037048e-05,0.003792047501,0.4680380821,
711,13,9,0,0.003644704819,5.173683167e-05,2.62260437e-05,6.556510925e-05,6.437301636e-06,0.003537416458,0.1759209633,
712,13,10,0,0.003816366196,5.149841309e-05,2.980232239e-05,7.653236389e-05,6.914138794e-06,0.003799915314,0.06228613853,
713,13,11,0,0.008646965027,0.0001118183136,7.605552673e-05,0.000150680542,1.668930054e-05,0.004103660583,0.2767472267,
714,13,12,0,0.002012968063,5.269050598e-05,2.62260437e-05,6.532669067e-05,6.675720215e-06,0.003646612167,0.1713755131,
715,13,13,0,0.002062797546,4.196166992e-05,2.551078796e-05,0.0001027584076,5.960464478e-06,0.003611803055,0.2334632874,
716,13,14,0,0.00461101532,0.000105381012,7.653236389e-05,6.675720215e-05,6.675720215e-06,0.003406524658,0.1812837124,
717,13,15,0,0.005464315414,0.0001087188721,6.341934204e-05,0.0001490116119,1.621246338e-05,0.003620624542,0.274387598,
718,13,16,0,0.004883527756,4.124641418e-05,2.336502075e-05,6.246566772e-05,5.722045898e-06,0.003517389297,0.2401692867,
719,14,1,0,0.006202936172,9.155273438e-05,7.891654968e-05,0.0001366138458,1.502037048e-05,0.003404140472,0.1798651218,
720,14,2,0,0.005775213242,4.601478577e-05,2.336502075e-05,6.127357483e-05,5.722045898e-06,0.003299951553,0.2206618786,
721,14,3,0,0.005797624588,8.296966553e-05,2.765655518e-05,6.079673767e-05,6.675720215e-06,0.003523826599,0.2223699093,
722,14,4,0,0.005156755447,4.267692566e-05,4.053115845e-05,5.269050598e-05,6.198883057e-06,0.003417015076,0.1368777752,
723,14,5,0,0.004880189896,6.818771362e-05,2.646446228e-05,5.93662262e-05,6.914138794e-06,0.003379583359,0.2636919022,
724,14,6,0,0.006526947021,0.0001082420349,6.675720215e-05,7.9870224e-05,6.198883057e-06,0.003303050995,0.2035365105,
725,14,7,0,0.005269050598,0.0001196861267,6.151199341e-05,0.0001420974731,1.621246338e-05,0.003433942795,0.2428610325,
726,14,8,0,0.002712488174,4.553794861e-05,2.431869507e-05,6.079673767e-05,5.722045898e-06,0.003244161606,0.3089981079,
727,14,9,0,0.005204677582,4.172325134e-05,2.455711365e-05,5.36441803e-05,5.722045898e-06,0.003310441971,0.3132412434,
728,14,10,0,0.006499528885,0.0001032352448,6.246566772e-05,0.0001423358917,1.621246338e-05,0.003612756729,0.257276535,
729,14,11,0,0.004015922546,9.393692017e-05,2.646446228e-05,5.960464478e-05,7.152557373e-06,0.003367900848,0.1284453869,
730,14,12,0,0.006380319595,5.030632019e-05,4.386901855e-05,6.127357483e-05,6.437301636e-06,0.003362894058,0.1964354515,
731,14,13,0,0.008402109146,0.0001080036163,6.318092346e-05,0.0001447200775,1.59740448e-05,0.00345158577,0.1789741516,
732,14,14,0,0.009054899216,0.0001058578491,8.773803711e-05,0.0001511573792,1.59740448e-05,0.003602027893,0.2843384743,
733,14,15,0,0.009522676468,6.747245789e-05,2.217292786e-05,0.000100851059,1.47819519e-05,0.003010511398,0.5482845306,
